START_TASK=0 STOP_TASK=1
============================================================================================================
Arguments =
	approach: bic
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: False
	freeze_backbone: False
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: vit_small_patch16_224.augreg_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 0
	start_epoch: 0
	stop_at_task: 1
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
	T: 2
	lamb: -1
	num_bias_epochs: 200
	val_exemplar_percentage: 0.1
============================================================================================================
Exemplars arguments =
	exemplar_selection: random
	num_exemplars: 2000
============================================================================================================
************************************************************************************************************
Task  0  [epochs 0-90]
************************************************************************************************************
Stage 0: Select validation exemplars for bias correction
 > Selected 200 val exemplars, time=0.0s
Stage 1: Backbone training with distillation
[params] total:21,669,514  trainable:21,669,514  tensors:152  trainable_tensors:152
| Epoch   1, time= 14.4s | Train: skip eval | Valid: time=  1.8s loss=0.594, TAw acc= 80.5% | * lr=1.0e-02
| Epoch   2, time= 12.9s | Train: skip eval | Valid: time=  1.6s loss=0.466, TAw acc= 85.8% | * lr=1.0e-02
| Epoch   3, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.480, TAw acc= 84.0% | lr=1.0e-02
| Epoch   4, time= 13.6s | Train: skip eval | Valid: time=  1.6s loss=0.623, TAw acc= 82.2% | lr=1.0e-02
| Epoch   5, time= 12.9s | Train: skip eval | Valid: time=  1.8s loss=0.530, TAw acc= 83.5% | lr=9.9e-03
| Epoch   6, time= 14.4s | Train: skip eval | Valid: time=  1.4s loss=0.352, TAw acc= 88.0% | * lr=9.9e-03
| Epoch   7, time= 14.1s | Train: skip eval | Valid: time=  1.6s loss=0.353, TAw acc= 88.8% | lr=9.9e-03
| Epoch   8, time= 12.9s | Train: skip eval | Valid: time=  1.6s loss=0.479, TAw acc= 85.2% | lr=9.8e-03
| Epoch   9, time= 14.4s | Train: skip eval | Valid: time=  1.5s loss=0.327, TAw acc= 90.5% | * lr=9.8e-03
| Epoch  10, time= 17.5s | Train: skip eval | Valid: time=  1.5s loss=0.312, TAw acc= 90.2% | * lr=9.7e-03
| Epoch  11, time= 14.9s | Train: skip eval | Valid: time=  2.1s loss=0.785, TAw acc= 79.2% | lr=9.6e-03
| Epoch  12, time= 14.2s | Train: skip eval | Valid: time=  1.4s loss=0.313, TAw acc= 90.8% | lr=9.6e-03
| Epoch  13, time= 13.6s | Train: skip eval | Valid: time=  1.9s loss=0.370, TAw acc= 89.2% | lr=9.5e-03
| Epoch  14, time= 12.7s | Train: skip eval | Valid: time=  1.5s loss=0.346, TAw acc= 89.8% | lr=9.4e-03
| Epoch  15, time= 13.7s | Train: skip eval | Valid: time=  1.4s loss=0.329, TAw acc= 89.0% | lr=9.3e-03
| Epoch  16, time= 13.3s | Train: skip eval | Valid: time=  1.4s loss=0.406, TAw acc= 89.0% | lr=9.2e-03
| Epoch  17, time= 12.1s | Train: skip eval | Valid: time=  1.4s loss=0.306, TAw acc= 90.8% | * lr=9.2e-03
| Epoch  18, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.304, TAw acc= 89.2% | * lr=9.1e-03
| Epoch  19, time= 12.2s | Train: skip eval | Valid: time=  1.4s loss=0.290, TAw acc= 90.2% | * lr=9.0e-03
| Epoch  20, time= 13.4s | Train: skip eval | Valid: time=  1.4s loss=0.340, TAw acc= 88.8% | lr=8.8e-03
| Epoch  21, time= 13.4s | Train: skip eval | Valid: time=  2.0s loss=0.328, TAw acc= 90.5% | lr=8.7e-03
| Epoch  22, time= 13.4s | Train: skip eval | Valid: time=  1.4s loss=0.296, TAw acc= 91.5% | lr=8.6e-03
| Epoch  23, time= 14.9s | Train: skip eval | Valid: time=  1.5s loss=0.332, TAw acc= 90.8% | lr=8.5e-03
| Epoch  24, time= 13.3s | Train: skip eval | Valid: time=  1.5s loss=0.288, TAw acc= 90.8% | * lr=8.4e-03
| Epoch  25, time= 16.8s | Train: skip eval | Valid: time=  1.5s loss=0.315, TAw acc= 89.5% | lr=8.2e-03
| Epoch  26, time= 15.1s | Train: skip eval | Valid: time=  1.5s loss=0.345, TAw acc= 91.0% | lr=8.1e-03
| Epoch  27, time= 13.4s | Train: skip eval | Valid: time=  1.5s loss=0.380, TAw acc= 90.5% | lr=8.0e-03
| Epoch  28, time= 16.2s | Train: skip eval | Valid: time=  1.5s loss=0.444, TAw acc= 88.8% | lr=7.8e-03
| Epoch  29, time= 14.4s | Train: skip eval | Valid: time=  1.4s loss=0.336, TAw acc= 91.2% | lr=7.7e-03
| Epoch  30, time= 13.1s | Train: skip eval | Valid: time=  1.6s loss=0.292, TAw acc= 92.0% | lr=7.5e-03
| Epoch  31, time= 17.6s | Train: skip eval | Valid: time=  2.1s loss=0.302, TAw acc= 91.0% | lr=7.4e-03
| Epoch  32, time= 13.7s | Train: skip eval | Valid: time=  1.9s loss=0.301, TAw acc= 91.8% | lr=7.2e-03
| Epoch  33, time= 14.6s | Train: skip eval | Valid: time=  2.0s loss=0.355, TAw acc= 90.8% | lr=7.1e-03
| Epoch  34, time= 14.6s | Train: skip eval | Valid: time=  1.8s loss=0.321, TAw acc= 91.2% | lr=6.9e-03
| Epoch  35, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.507, TAw acc= 87.0% | lr=6.7e-03
| Epoch  36, time= 13.7s | Train: skip eval | Valid: time=  1.6s loss=0.333, TAw acc= 91.2% | lr=6.6e-03
| Epoch  37, time= 13.0s | Train: skip eval | Valid: time=  1.4s loss=0.366, TAw acc= 89.0% | lr=6.4e-03
| Epoch  38, time= 13.1s | Train: skip eval | Valid: time=  1.4s loss=0.320, TAw acc= 92.2% | lr=6.2e-03
| Epoch  39, time= 13.2s | Train: skip eval | Valid: time=  1.9s loss=0.697, TAw acc= 83.5% | lr=6.1e-03
| Epoch  40, time= 13.6s | Train: skip eval | Valid: time=  1.6s loss=0.331, TAw acc= 91.8% | lr=5.9e-03
| Epoch  41, time= 12.9s | Train: skip eval | Valid: time=  1.9s loss=0.332, TAw acc= 91.5% | lr=5.7e-03
| Epoch  42, time= 14.6s | Train: skip eval | Valid: time=  1.4s loss=0.318, TAw acc= 91.5% | lr=5.6e-03
| Epoch  43, time= 12.4s | Train: skip eval | Valid: time=  1.5s loss=0.341, TAw acc= 91.0% | lr=5.4e-03
| Epoch  44, time= 16.2s | Train: skip eval | Valid: time=  1.4s loss=0.321, TAw acc= 91.5% | lr=5.2e-03
| Epoch  45, time= 13.7s | Train: skip eval | Valid: time=  1.4s loss=0.362, TAw acc= 89.2% | lr=5.1e-03
| Epoch  46, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.430, TAw acc= 89.0% | lr=4.9e-03
| Epoch  47, time= 13.6s | Train: skip eval | Valid: time=  1.4s loss=0.354, TAw acc= 89.8% | lr=4.7e-03
| Epoch  48, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.337, TAw acc= 91.2% | lr=4.5e-03
| Epoch  49, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.337, TAw acc= 90.0% | lr=4.4e-03
| Epoch  50, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.308, TAw acc= 91.2% | lr=4.2e-03
| Epoch  51, time= 14.8s | Train: skip eval | Valid: time=  1.4s loss=0.340, TAw acc= 91.2% | lr=4.0e-03
| Epoch  52, time= 15.5s | Train: skip eval | Valid: time=  1.4s loss=0.334, TAw acc= 90.8% | lr=3.9e-03
| Epoch  53, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.386, TAw acc= 89.5% | lr=3.7e-03
| Epoch  54, time= 13.5s | Train: skip eval | Valid: time=  1.4s loss=0.333, TAw acc= 90.2% | lr=3.5e-03
| Epoch  55, time= 13.1s | Train: skip eval | Valid: time=  1.9s loss=0.324, TAw acc= 91.0% | lr=3.4e-03
| Epoch  56, time= 12.8s | Train: skip eval | Valid: time=  1.4s loss=0.340, TAw acc= 90.5% | lr=3.2e-03
| Epoch  57, time= 17.1s | Train: skip eval | Valid: time=  1.4s loss=0.331, TAw acc= 91.2% | lr=3.0e-03
| Epoch  58, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.5% | lr=2.9e-03
| Epoch  59, time= 13.6s | Train: skip eval | Valid: time=  1.4s loss=0.320, TAw acc= 91.5% | lr=2.7e-03
| Epoch  60, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.306, TAw acc= 91.0% | lr=2.6e-03
| Epoch  61, time= 13.5s | Train: skip eval | Valid: time=  2.0s loss=0.315, TAw acc= 90.8% | lr=2.4e-03
| Epoch  62, time= 14.3s | Train: skip eval | Valid: time=  1.4s loss=0.318, TAw acc= 92.0% | lr=2.3e-03
| Epoch  63, time= 14.5s | Train: skip eval | Valid: time=  1.9s loss=0.313, TAw acc= 91.2% | lr=2.1e-03
| Epoch  64, time= 15.2s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.0% | lr=2.0e-03
| Epoch  65, time= 13.2s | Train: skip eval | Valid: time=  1.4s loss=0.312, TAw acc= 90.5% | lr=1.9e-03
| Epoch  66, time= 14.7s | Train: skip eval | Valid: time=  1.4s loss=0.315, TAw acc= 91.2% | lr=1.7e-03
| Epoch  67, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.8% | lr=1.6e-03
| Epoch  68, time= 15.4s | Train: skip eval | Valid: time=  1.5s loss=0.327, TAw acc= 91.0% | lr=1.5e-03
| Epoch  69, time= 12.4s | Train: skip eval | Valid: time=  1.4s loss=0.329, TAw acc= 91.0% | lr=1.4e-03
| Epoch  70, time= 12.9s | Train: skip eval | Valid: time=  1.5s loss=0.327, TAw acc= 91.0% | lr=1.3e-03
| Epoch  71, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.324, TAw acc= 91.8% | lr=1.1e-03
| Epoch  72, time= 14.2s | Train: skip eval | Valid: time=  1.4s loss=0.323, TAw acc= 91.2% | lr=1.0e-03
| Epoch  73, time= 14.1s | Train: skip eval | Valid: time=  1.4s loss=0.321, TAw acc= 91.8% | lr=9.5e-04
| Epoch  74, time= 12.8s | Train: skip eval | Valid: time=  1.7s loss=0.321, TAw acc= 91.5% | lr=8.5e-04
| Epoch  75, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.8% | lr=7.6e-04
| Epoch  76, time= 12.2s | Train: skip eval | Valid: time=  1.7s loss=0.316, TAw acc= 91.8% | lr=6.8e-04
| Epoch  77, time= 13.4s | Train: skip eval | Valid: time=  1.5s loss=0.310, TAw acc= 91.5% | lr=6.0e-04
| Epoch  78, time= 12.5s | Train: skip eval | Valid: time=  1.4s loss=0.308, TAw acc= 91.5% | lr=5.3e-04
| Epoch  79, time= 12.8s | Train: skip eval | Valid: time=  1.9s loss=0.309, TAw acc= 91.5% | lr=4.6e-04
| Epoch  80, time= 13.4s | Train: skip eval | Valid: time=  1.4s loss=0.310, TAw acc= 91.2% | lr=4.0e-04
| Epoch  81, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.314, TAw acc= 91.2% | lr=3.4e-04
| Epoch  82, time= 15.0s | Train: skip eval | Valid: time=  1.7s loss=0.321, TAw acc= 91.0% | lr=2.9e-04
| Epoch  83, time= 13.0s | Train: skip eval | Valid: time=  2.0s loss=0.320, TAw acc= 91.0% | lr=2.5e-04
| Epoch  84, time= 14.8s | Train: skip eval | Valid: time=  1.4s loss=0.318, TAw acc= 91.0% | lr=2.1e-04
| Epoch  85, time= 15.8s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.2% | lr=1.8e-04
| Epoch  86, time= 12.6s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.5% | lr=1.5e-04
| Epoch  87, time= 12.9s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.0% | lr=1.3e-04
| Epoch  88, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.0% | lr=1.1e-04
| Epoch  89, time= 15.5s | Train: skip eval | Valid: time=  1.4s loss=0.316, TAw acc= 91.2% | lr=1.0e-04
| Epoch  90, time= 17.2s | Train: skip eval | Valid: time=  1.4s loss=0.317, TAw acc= 91.2% | lr=1.0e-04
Stage 2: BiC Task 0: alpha=1.00000, beta=0.00000
| Selected 1800 train exemplars, time=  4.6s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.264 | TAw acc= 92.1%, forg=  0.0% | TAg acc= 92.1%, forg=  0.0% <<<
Save at ./results/./results/vit_small_patch16_224.augreg_in1k/inat200/bic/10
************************************************************************************************************
TAw Acc
	 92.1%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 92.1% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
	  0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.:  0.0% 
