START_TASK=7 STOP_TASK=8
============================================================================================================
Arguments =
	approach: lucir
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: False
	freeze_backbone: False
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: True
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnetv2_101x1_bit.goog_in21k
	no_cudnn_deterministic: False
	normalize: in21k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 7
	start_epoch: 0
	stop_at_task: 8
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
	K: 2
	dist: 0.5
	lamb: 5.0
	lamb_mr: 1.0
============================================================================================================
Exemplars arguments =
	exemplar_selection: random
	num_exemplars: 4000
============================================================================================================
WARNING: ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10 already exists!
Loaded acc_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10/acc_taw-6.txt
Loaded acc_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10/acc_tag-6.txt
Loaded forg_taw from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10/forg_taw-6.txt
Loaded forg_tag from: ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10/forg_tag-6.txt
Restored CosineLinear heads from ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10/task6_cosine_heads.pth
Loaded 4060 exemplars from ./results/resnetv2_101x1_bit.goog_in21k/inat200/lucir/10/task6_exemplars.pth
************************************************************************************************************
Task  7  [epochs 0-90]
************************************************************************************************************
[params] total:42,656,321  trainable:42,512,961  tensors:313  trainable_tensors:306
| Epoch   1, time= 34.8s | Train: skip eval | Valid: time=  2.3s loss=1.416, TAw acc= 86.0% | * lr=1.0e-02
| Epoch   2, time= 31.7s | Train: skip eval | Valid: time=  2.4s loss=1.030, TAw acc= 89.8% | * lr=1.0e-02
| Epoch   3, time= 35.0s | Train: skip eval | Valid: time=  1.9s loss=1.016, TAw acc= 89.8% | * lr=1.0e-02
| Epoch   4, time= 34.4s | Train: skip eval | Valid: time=  1.9s loss=0.926, TAw acc= 90.5% | * lr=1.0e-02
| Epoch   5, time= 34.1s | Train: skip eval | Valid: time=  1.9s loss=0.868, TAw acc= 92.5% | * lr=9.9e-03
| Epoch   6, time= 32.7s | Train: skip eval | Valid: time=  1.9s loss=0.887, TAw acc= 90.8% | lr=9.9e-03
| Epoch   7, time= 34.9s | Train: skip eval | Valid: time=  1.9s loss=0.895, TAw acc= 92.0% | lr=9.9e-03
| Epoch   8, time= 34.5s | Train: skip eval | Valid: time=  1.9s loss=0.904, TAw acc= 91.2% | lr=9.8e-03
| Epoch   9, time= 31.8s | Train: skip eval | Valid: time=  1.9s loss=0.900, TAw acc= 91.2% | lr=9.8e-03
| Epoch  10, time= 29.0s | Train: skip eval | Valid: time=  2.0s loss=0.884, TAw acc= 91.0% | lr=9.7e-03
| Epoch  11, time= 28.4s | Train: skip eval | Valid: time=  2.4s loss=0.894, TAw acc= 91.2% | lr=9.6e-03
| Epoch  12, time= 27.7s | Train: skip eval | Valid: time=  1.9s loss=0.878, TAw acc= 92.0% | lr=9.6e-03
| Epoch  13, time= 35.3s | Train: skip eval | Valid: time=  2.0s loss=0.849, TAw acc= 93.2% | * lr=9.5e-03
| Epoch  14, time= 34.2s | Train: skip eval | Valid: time=  1.9s loss=0.852, TAw acc= 93.0% | lr=9.4e-03
| Epoch  15, time= 30.2s | Train: skip eval | Valid: time=  1.9s loss=0.877, TAw acc= 92.5% | lr=9.3e-03
| Epoch  16, time= 28.5s | Train: skip eval | Valid: time=  1.9s loss=0.864, TAw acc= 92.8% | lr=9.2e-03
| Epoch  17, time= 33.4s | Train: skip eval | Valid: time=  1.9s loss=0.857, TAw acc= 91.8% | lr=9.2e-03
| Epoch  18, time= 30.9s | Train: skip eval | Valid: time=  2.1s loss=0.837, TAw acc= 92.2% | * lr=9.1e-03
| Epoch  19, time= 28.9s | Train: skip eval | Valid: time=  1.9s loss=0.875, TAw acc= 91.5% | lr=9.0e-03
| Epoch  20, time= 27.9s | Train: skip eval | Valid: time=  2.1s loss=0.874, TAw acc= 91.5% | lr=8.8e-03
| Epoch  21, time= 30.4s | Train: skip eval | Valid: time=  2.1s loss=0.858, TAw acc= 91.5% | lr=8.7e-03
| Epoch  22, time= 29.0s | Train: skip eval | Valid: time=  2.1s loss=0.866, TAw acc= 92.5% | lr=8.6e-03
| Epoch  23, time= 43.9s | Train: skip eval | Valid: time=  3.9s loss=0.864, TAw acc= 92.8% | lr=8.5e-03
| Epoch  24, time= 32.4s | Train: skip eval | Valid: time=  1.9s loss=0.850, TAw acc= 92.5% | lr=8.4e-03
| Epoch  25, time= 32.5s | Train: skip eval | Valid: time=  2.0s loss=0.838, TAw acc= 92.5% | lr=8.2e-03
| Epoch  26, time= 35.6s | Train: skip eval | Valid: time=  2.1s loss=0.856, TAw acc= 92.5% | lr=8.1e-03
| Epoch  27, time= 30.5s | Train: skip eval | Valid: time=  2.4s loss=0.854, TAw acc= 91.5% | lr=8.0e-03
| Epoch  28, time= 32.3s | Train: skip eval | Valid: time=  3.3s loss=0.827, TAw acc= 93.2% | * lr=7.8e-03
| Epoch  29, time= 43.1s | Train: skip eval | Valid: time=  2.7s loss=0.829, TAw acc= 93.0% | lr=7.7e-03
| Epoch  30, time= 35.2s | Train: skip eval | Valid: time=  1.9s loss=0.842, TAw acc= 93.8% | lr=7.5e-03
| Epoch  31, time= 28.4s | Train: skip eval | Valid: time=  2.4s loss=0.845, TAw acc= 92.8% | lr=7.4e-03
| Epoch  32, time= 31.8s | Train: skip eval | Valid: time=  1.9s loss=0.866, TAw acc= 92.8% | lr=7.2e-03
| Epoch  33, time= 30.6s | Train: skip eval | Valid: time=  2.2s loss=0.815, TAw acc= 93.5% | * lr=7.1e-03
| Epoch  34, time= 31.9s | Train: skip eval | Valid: time=  2.3s loss=0.855, TAw acc= 92.8% | lr=6.9e-03
| Epoch  35, time= 30.9s | Train: skip eval | Valid: time=  1.9s loss=0.841, TAw acc= 93.0% | lr=6.7e-03
